artist,auth,firstName,gender,itemInSession,lastName,length,level,location,method,page,registration,sessionId,song,status,ts,userAgent,userId
Rihanna,Logged In,Lily,F,3,Burns,239.75138,free,"New York-Newark-Jersey City, NY-NJ-PA",PUT,NextSong,1540621059796.0,727,G4L,200,1542678407796,"""Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/36.0.1985.125 Safari/537.36""",32
Bayside,Logged In,Jayden,M,64,Graves,180.27057,paid,"Marinette, WI-MI",PUT,NextSong,1540664184796.0,594,Duality (Album Version),200,1542678507796,"""Mozilla/5.0 (Windows NT 6.3; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/36.0.1985.143 Safari/537.36""",25
Todd Barry,Logged In,Kinsley,F,4,Young,126.82404,paid,"Red Bluff, CA",PUT,NextSong,1540465241796.0,658,Sugar Ray (LP Version),200,1542678604796,"""Mozilla/5.0 (Macintosh; Intel Mac OS X 10_10_0) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/36.0.1985.143 Safari/537.36""",85
Bayside,Logged In,Jayden,M,65,Graves,243.64363,paid,"Marinette, WI-MI",PUT,NextSong,1540664184796.0,594,Montauk,200,1542678687796,"""Mozilla/5.0 (Windows NT 6.3; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/36.0.1985.143 Safari/537.36""",25
Viki Mosholiou,Logged In,Kinsley,F,5,Young,169.84771,paid,"Red Bluff, CA",PUT,NextSong,1540465241796.0,658,Milo Gia Ta Pedia Mou (2006 Digital Remaster),200,1542678730796,"""Mozilla/5.0 (Macintosh; Intel Mac OS X 10_10_0) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/36.0.1985.143 Safari/537.36""",85
Hatebreed,Logged In,Kinsley,F,6,Young,124.42077,paid,"Red Bluff, CA",PUT,NextSong,1540465241796.0,658,Worlds Apart (Album Version),200,1542678899796,"""Mozilla/5.0 (Macintosh; Intel Mac OS X 10_10_0) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/36.0.1985.143 Safari/537.36""",85
Sonny Boy Williamson,Logged In,Jayden,M,66,Graves,152.24118,paid,"Marinette, WI-MI",PUT,NextSong,1540664184796.0,594,Don't Start Me Talkin',200,1542678930796,"""Mozilla/5.0 (Windows NT 6.3; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/36.0.1985.143 Safari/537.36""",25
Shattered Realm,Logged In,Kinsley,F,7,Young,108.45995,paid,"Red Bluff, CA",PUT,NextSong,1540465241796.0,658,Devil In Disguise,200,1542679023796,"""Mozilla/5.0 (Macintosh; Intel Mac OS X 10_10_0) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/36.0.1985.143 Safari/537.36""",85
Timbaland / Katy Perry,Logged In,Jayden,M,67,Graves,238.70649,paid,"Marinette, WI-MI",PUT,NextSong,1540664184796.0,594,If We Ever Meet Again,200,1542679082796,"""Mozilla/5.0 (Windows NT 6.3; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/36.0.1985.143 Safari/537.36""",25
Sam and Dave,Logged In,Kinsley,F,8,Young,157.28281,paid,"Red Bluff, CA",PUT,NextSong,1540465241796.0,658,Hold on I'm Coming,200,1542679131796,"""Mozilla/5.0 (Macintosh; Intel Mac OS X 10_10_0) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/36.0.1985.143 Safari/537.36""",85
Sea Wolf,Logged In,Kinsley,F,9,Young,225.802,paid,"Red Bluff, CA",PUT,NextSong,1540465241796.0,658,Black Dirt (Album),200,1542679288796,"""Mozilla/5.0 (Macintosh; Intel Mac OS X 10_10_0) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/36.0.1985.143 Safari/537.36""",85
Apocalyptica featuring Corey Taylor,Logged In,Jayden,M,68,Graves,214.12526,paid,"Marinette, WI-MI",PUT,NextSong,1540664184796.0,594,I'm Not Jesus,200,1542679320796,"""Mozilla/5.0 (Windows NT 6.3; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/36.0.1985.143 Safari/537.36""",25
Bomfunk MC's,Logged In,Kinsley,F,10,Young,225.4624,paid,"Red Bluff, CA",PUT,NextSong,1540465241796.0,658,Rocking_ Just To Make Ya Move,200,1542679513796,"""Mozilla/5.0 (Macintosh; Intel Mac OS X 10_10_0) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/36.0.1985.143 Safari/537.36""",85
Jets To Brazil,Logged In,Jayden,M,69,Graves,571.03628,paid,"Marinette, WI-MI",PUT,NextSong,1540664184796.0,594,Rocket Boy,200,1542679534796,"""Mozilla/5.0 (Windows NT 6.3; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/36.0.1985.143 Safari/537.36""",25
,Logged In,Jayden,M,70,Graves,,paid,"Marinette, WI-MI",PUT,Logout,1540664184796.0,594,,307,1542679535796,"""Mozilla/5.0 (Windows NT 6.3; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/36.0.1985.143 Safari/537.36""",25
,Logged Out,,,71,,,paid,,GET,Home,,594,,200,1542679622796,,
,Logged Out,,,72,,,paid,,PUT,Login,,594,,307,1542679623796,,
,Logged In,Jayden,M,73,Graves,,paid,"Marinette, WI-MI",GET,Home,1540664184796.0,594,,200,1542679674796,"""Mozilla/5.0 (Windows NT 6.3; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/36.0.1985.143 Safari/537.36""",25
Tavares,Logged In,Kinsley,F,11,Young,394.00444,paid,"Red Bluff, CA",PUT,NextSong,1540465241796.0,658,Heaven Must Be Missing An Angel,200,1542679738796,"""Mozilla/5.0 (Macintosh; Intel Mac OS X 10_10_0) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/36.0.1985.143 Safari/537.36""",85
Maria BethÃÂ¢nia,Logged In,Jayden,M,74,Graves,254.06649,paid,"Marinette, WI-MI",PUT,NextSong,1540664184796.0,594,Samba De Roda/Marinheiro SÃÂ³ (Medley) (Live),200,1542680105796,"""Mozilla/5.0 (Windows NT 6.3; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/36.0.1985.143 Safari/537.36""",25
Justin Bieber,Logged In,Kinsley,F,12,Young,220.89098,paid,"Red Bluff, CA",PUT,NextSong,1540465241796.0,658,Somebody To Love,200,1542680132796,"""Mozilla/5.0 (Macintosh; Intel Mac OS X 10_10_0) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/36.0.1985.143 Safari/537.36""",85
Van Halen,Logged In,Kinsley,F,13,Young,272.32608,paid,"Red Bluff, CA",PUT,NextSong,1540465241796.0,658,Feels So Good (Remastered Single Version),200,1542680352796,"""Mozilla/5.0 (Macintosh; Intel Mac OS X 10_10_0) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/36.0.1985.143 Safari/537.36""",85
Julieta Venegas A Dueto Con Dante,Logged In,Jayden,M,75,Graves,236.9824,paid,"Marinette, WI-MI",PUT,NextSong,1540664184796.0,594,Primer Dia,200,1542680359796,"""Mozilla/5.0 (Windows NT 6.3; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/36.0.1985.143 Safari/537.36""",25
Apocalyptica,Logged In,Jayden,M,76,Graves,409.86077,paid,"Marinette, WI-MI",PUT,NextSong,1540664184796.0,594,Coma,200,1542680595796,"""Mozilla/5.0 (Windows NT 6.3; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/36.0.1985.143 Safari/537.36""",25
The Wreckers,Logged In,Kinsley,F,14,Young,171.36281,paid,"Red Bluff, CA",PUT,NextSong,1540465241796.0,658,Stand Still_ Look Pretty [Live],200,1542680624796,"""Mozilla/5.0 (Macintosh; Intel Mac OS X 10_10_0) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/36.0.1985.143 Safari/537.36""",85
Prince & The Revolution,Logged In,Kinsley,F,15,Young,227.65669,paid,"Red Bluff, CA",PUT,NextSong,1540465241796.0,658,Kiss (LP Version),200,1542680795796,"""Mozilla/5.0 (Macintosh; Intel Mac OS X 10_10_0) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/36.0.1985.143 Safari/537.36""",85
Third Eye Blind,Logged In,Jayden,M,77,Graves,319.79057,paid,"Marinette, WI-MI",PUT,NextSong,1540664184796.0,594,God Of Wine (2006 Remastered LP Version),200,1542681004796,"""Mozilla/5.0 (Windows NT 6.3; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/36.0.1985.143 Safari/537.36""",25
Dr. Dre / Eminem,Logged In,Kinsley,F,16,Young,222.27546,paid,"Red Bluff, CA",PUT,NextSong,1540465241796.0,658,Forgot About Dre,200,1542681022796,"""Mozilla/5.0 (Macintosh; Intel Mac OS X 10_10_0) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/36.0.1985.143 Safari/537.36""",85
Symphony X,Logged In,Kinsley,F,17,Young,318.37995,paid,"Red Bluff, CA",PUT,NextSong,1540465241796.0,658,Evolution (the Grand Design),200,1542681244796,"""Mozilla/5.0 (Macintosh; Intel Mac OS X 10_10_0) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/36.0.1985.143 Safari/537.36""",85
Streetlight Manifesto,Logged In,Jayden,M,78,Graves,180.79302,paid,"Marinette, WI-MI",PUT,NextSong,1540664184796.0,594,Keasbey Nights (LP Version),200,1542681323796,"""Mozilla/5.0 (Windows NT 6.3; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/36.0.1985.143 Safari/537.36""",25
,Logged In,Jayden,M,79,Graves,,paid,"Marinette, WI-MI",GET,Downgrade,1540664184796.0,594,,200,1542681407796,"""Mozilla/5.0 (Windows NT 6.3; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/36.0.1985.143 Safari/537.36""",25
Amos Lee,Logged In,Kinsley,F,18,Young,169.16853,paid,"Red Bluff, CA",PUT,NextSong,1540465241796.0,658,Soul Suckers,200,1542681562796,"""Mozilla/5.0 (Macintosh; Intel Mac OS X 10_10_0) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/36.0.1985.143 Safari/537.36""",85
The Gabe Dixon Band,Logged In,Kinsley,F,19,Young,296.85506,paid,"Red Bluff, CA",PUT,NextSong,1540465241796.0,658,Disappear,200,1542681731796,"""Mozilla/5.0 (Macintosh; Intel Mac OS X 10_10_0) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/36.0.1985.143 Safari/537.36""",85
Mogwai,Logged In,Kinsley,F,20,Young,473.25995,paid,"Red Bluff, CA",PUT,NextSong,1540465241796.0,658,Thank You Space Expert,200,1542682027796,"""Mozilla/5.0 (Macintosh; Intel Mac OS X 10_10_0) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/36.0.1985.143 Safari/537.36""",85
Mystery Jets,Logged In,Kinsley,F,21,Young,212.32281,paid,"Red Bluff, CA",PUT,NextSong,1540465241796.0,658,You Can't Fool Me Dennis (Album version),200,1542682500796,"""Mozilla/5.0 (Macintosh; Intel Mac OS X 10_10_0) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/36.0.1985.143 Safari/537.36""",85
Mates of State,Logged In,Kinsley,F,22,Young,227.36934,paid,"Red Bluff, CA",PUT,NextSong,1540465241796.0,658,Parachutes (Funeral Song) (LP Version),200,1542682712796,"""Mozilla/5.0 (Macintosh; Intel Mac OS X 10_10_0) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/36.0.1985.143 Safari/537.36""",85
,Logged Out,,,0,,,paid,,GET,Home,,737,,200,1542682800796,,
R.E.M.,Logged In,Kinsley,F,23,Young,217.99138,paid,"Red Bluff, CA",PUT,NextSong,1540465241796.0,658,Can't Get There From Here,200,1542682939796,"""Mozilla/5.0 (Macintosh; Intel Mac OS X 10_10_0) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/36.0.1985.143 Safari/537.36""",85
Taylor Swift,Logged In,Kinsley,F,24,Young,246.282,paid,"Red Bluff, CA",PUT,NextSong,1540465241796.0,658,The Best Day,200,1542683156796,"""Mozilla/5.0 (Macintosh; Intel Mac OS X 10_10_0) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/36.0.1985.143 Safari/537.36""",85
Blockhead,Logged In,Aiden,M,0,Hess,285.98812,free,"La Crosse-Onalaska, WI-MN",PUT,NextSong,1540829025796.0,710,Carnivores Unite,200,1542687458796,"""Mozilla/5.0 (Macintosh; Intel Mac OS X 10_9_4) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/37.0.2062.94 Safari/537.36""",86
MC Hammer,Logged In,Aiden,M,1,Hess,256.86159,free,"La Crosse-Onalaska, WI-MN",PUT,NextSong,1540829025796.0,710,U Can't Touch This,200,1542687743796,"""Mozilla/5.0 (Macintosh; Intel Mac OS X 10_9_4) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/37.0.2062.94 Safari/537.36""",86
Sally Shapiro,Logged In,Aiden,M,2,Hess,392.82893,free,"La Crosse-Onalaska, WI-MN",PUT,NextSong,1540829025796.0,710,Miracle (Extended Mix),200,1542687999796,"""Mozilla/5.0 (Macintosh; Intel Mac OS X 10_9_4) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/37.0.2062.94 Safari/537.36""",86
,Logged Out,,,0,,,paid,,PUT,Login,,716,,307,1542694886796,,
,Logged In,Lily,F,1,Koch,,paid,"Chicago-Naperville-Elgin, IL-IN-WI",GET,Home,1541048010796.0,716,,200,1542695016796,"""Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Ubuntu Chromium/36.0.1985.125 Chrome/36.0.1985.125 Safari/537.36""",15
Holy Fuck,Logged In,Lily,F,2,Koch,362.762,paid,"Chicago-Naperville-Elgin, IL-IN-WI",PUT,NextSong,1541048010796.0,716,P.I.G.S.,200,1542695032796,"""Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Ubuntu Chromium/36.0.1985.125 Chrome/36.0.1985.125 Safari/537.36""",15
Angus & Julia Stone,Logged In,Lily,F,3,Koch,218.8273,paid,"Chicago-Naperville-Elgin, IL-IN-WI",PUT,NextSong,1541048010796.0,716,Soldier,200,1542695394796,"""Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Ubuntu Chromium/36.0.1985.125 Chrome/36.0.1985.125 Safari/537.36""",15
Los Fabulosos Cadillacs,Logged In,Lily,F,4,Koch,275.69587,paid,"Chicago-Naperville-Elgin, IL-IN-WI",PUT,NextSong,1541048010796.0,716,Siguiendo La Luna,200,1542695612796,"""Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Ubuntu Chromium/36.0.1985.125 Chrome/36.0.1985.125 Safari/537.36""",15
A Sunny Day In Glasgow,Logged In,Lily,F,5,Koch,22.04689,paid,"Chicago-Naperville-Elgin, IL-IN-WI",PUT,NextSong,1541048010796.0,716,Lights,200,1542695887796,"""Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Ubuntu Chromium/36.0.1985.125 Chrome/36.0.1985.125 Safari/537.36""",15
Mariah Carey Featuring Cameo,Logged In,Lily,F,6,Koch,229.22404,paid,"Chicago-Naperville-Elgin, IL-IN-WI",PUT,NextSong,1541048010796.0,716,Loverboy,200,1542695909796,"""Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Ubuntu Chromium/36.0.1985.125 Chrome/36.0.1985.125 Safari/537.36""",15
Tego Calderon,Logged In,Lily,F,7,Koch,242.18077,paid,"Chicago-Naperville-Elgin, IL-IN-WI",PUT,NextSong,1541048010796.0,716,Metele Sazon,200,1542696138796,"""Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Ubuntu Chromium/36.0.1985.125 Chrome/36.0.1985.125 Safari/537.36""",15
Bloodhound Gang,Logged In,Lily,F,8,Koch,172.01587,paid,"Chicago-Naperville-Elgin, IL-IN-WI",PUT,NextSong,1541048010796.0,716,Foxtrot Uniform Charlie Kilo,200,1542696380796,"""Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Ubuntu Chromium/36.0.1985.125 Chrome/36.0.1985.125 Safari/537.36""",15
,Logged In,Lily,F,9,Koch,,paid,"Chicago-Naperville-Elgin, IL-IN-WI",GET,Downgrade,1541048010796.0,716,,200,1542696434796,"""Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Ubuntu Chromium/36.0.1985.125 Chrome/36.0.1985.125 Safari/537.36""",15
Kings Of Leon,Logged In,Lily,F,10,Koch,256.36526,paid,"Chicago-Naperville-Elgin, IL-IN-WI",PUT,NextSong,1541048010796.0,716,The Runner,200,1542696552796,"""Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Ubuntu Chromium/36.0.1985.125 Chrome/36.0.1985.125 Safari/537.36""",15
Iron Maiden,Logged In,Lily,F,11,Koch,233.76934,paid,"Chicago-Naperville-Elgin, IL-IN-WI",PUT,NextSong,1541048010796.0,716,Run To The Hills (1998 Digital Remaster),200,1542696808796,"""Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Ubuntu Chromium/36.0.1985.125 Chrome/36.0.1985.125 Safari/537.36""",15
CafÃÂ© Tacvba,Logged In,Lily,F,12,Koch,232.72444,paid,"Chicago-Naperville-Elgin, IL-IN-WI",PUT,NextSong,1541048010796.0,716,MarÃÂ­a,200,1542697041796,"""Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Ubuntu Chromium/36.0.1985.125 Chrome/36.0.1985.125 Safari/537.36""",15
Blink-182,Logged In,Lily,F,13,Koch,280.00608,paid,"Chicago-Naperville-Elgin, IL-IN-WI",PUT,NextSong,1541048010796.0,716,All Of This,200,1542697273796,"""Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Ubuntu Chromium/36.0.1985.125 Chrome/36.0.1985.125 Safari/537.36""",15
Band Of Horses,Logged In,Lily,F,14,Koch,321.14893,paid,"Chicago-Naperville-Elgin, IL-IN-WI",PUT,NextSong,1541048010796.0,716,The Funeral (Album Version),200,1542697553796,"""Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Ubuntu Chromium/36.0.1985.125 Chrome/36.0.1985.125 Safari/537.36""",15
Primus,Logged In,Lily,F,15,Koch,146.15465,paid,"Chicago-Naperville-Elgin, IL-IN-WI",PUT,NextSong,1541048010796.0,716,De Anza Jig,200,1542697874796,"""Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Ubuntu Chromium/36.0.1985.125 Chrome/36.0.1985.125 Safari/537.36""",15
Tom McRae,Logged In,Lily,F,16,Koch,265.27302,paid,"Chicago-Naperville-Elgin, IL-IN-WI",PUT,NextSong,1541048010796.0,716,Walking 2 Hawaii,200,1542698020796,"""Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Ubuntu Chromium/36.0.1985.125 Chrome/36.0.1985.125 Safari/537.36""",15
ALO (Animal Liberation Orchestra),Logged In,Lily,F,17,Koch,229.77261,paid,"Chicago-Naperville-Elgin, IL-IN-WI",PUT,NextSong,1541048010796.0,716,Spectrum,200,1542698285796,"""Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Ubuntu Chromium/36.0.1985.125 Chrome/36.0.1985.125 Safari/537.36""",15
Yelle,Logged In,Lily,F,18,Koch,192.31302,paid,"Chicago-Naperville-Elgin, IL-IN-WI",PUT,NextSong,1541048010796.0,716,Je Veux Te Voir (Radio Edit),200,1542698514796,"""Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Ubuntu Chromium/36.0.1985.125 Chrome/36.0.1985.125 Safari/537.36""",15
Kings Of Leon,Logged In,Lily,F,19,Koch,201.79546,paid,"Chicago-Naperville-Elgin, IL-IN-WI",PUT,NextSong,1541048010796.0,716,Revelry,200,1542698706796,"""Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Ubuntu Chromium/36.0.1985.125 Chrome/36.0.1985.125 Safari/537.36""",15
Foo Fighters,Logged In,Lily,F,20,Koch,250.14812,paid,"Chicago-Naperville-Elgin, IL-IN-WI",PUT,NextSong,1541048010796.0,716,Everlong,200,1542698907796,"""Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Ubuntu Chromium/36.0.1985.125 Chrome/36.0.1985.125 Safari/537.36""",15
,Logged In,James,M,0,Martin,,free,"Dallas-Fort Worth-Arlington, TX",GET,Home,1540810448796.0,701,,200,1542698989796,Mozilla/5.0 (compatible; MSIE 9.0; Windows NT 6.1; Trident/5.0),79
Kanye West,Logged In,Lily,F,21,Koch,311.84934,paid,"Chicago-Naperville-Elgin, IL-IN-WI",PUT,NextSong,1541048010796.0,716,Stronger,200,1542699157796,"""Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Ubuntu Chromium/36.0.1985.125 Chrome/36.0.1985.125 Safari/537.36""",15
Annie Lennox,Logged In,Lily,F,22,Koch,256.57424,paid,"Chicago-Naperville-Elgin, IL-IN-WI",PUT,NextSong,1541048010796.0,716,Wonderful,200,1542699468796,"""Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Ubuntu Chromium/36.0.1985.125 Chrome/36.0.1985.125 Safari/537.36""",15
Madeleine Peyroux,Logged In,Lily,F,23,Koch,214.77832,paid,"Chicago-Naperville-Elgin, IL-IN-WI",PUT,NextSong,1541048010796.0,716,Instead,200,1542699724796,"""Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Ubuntu Chromium/36.0.1985.125 Chrome/36.0.1985.125 Safari/537.36""",15
Miley Cyrus,Logged In,Lily,F,24,Koch,236.85179,paid,"Chicago-Naperville-Elgin, IL-IN-WI",PUT,NextSong,1541048010796.0,716,The Climb,200,1542699938796,"""Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Ubuntu Chromium/36.0.1985.125 Chrome/36.0.1985.125 Safari/537.36""",15
Coldplay,Logged In,Lily,F,25,Koch,268.38159,paid,"Chicago-Naperville-Elgin, IL-IN-WI",PUT,NextSong,1541048010796.0,716,Yellow,200,1542700174796,"""Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Ubuntu Chromium/36.0.1985.125 Chrome/36.0.1985.125 Safari/537.36""",15
Jag Panzer,Logged In,Lily,F,26,Koch,217.99138,paid,"Chicago-Naperville-Elgin, IL-IN-WI",PUT,NextSong,1541048010796.0,716,Reign Of The Tyrants,200,1542700442796,"""Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Ubuntu Chromium/36.0.1985.125 Chrome/36.0.1985.125 Safari/537.36""",15
The Notorious B.I.G.,Logged In,Lily,F,27,Koch,285.93587,paid,"Chicago-Naperville-Elgin, IL-IN-WI",PUT,NextSong,1541048010796.0,716,Gimme The Loot (Album Version),200,1542700659796,"""Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Ubuntu Chromium/36.0.1985.125 Chrome/36.0.1985.125 Safari/537.36""",15
Emiliana Torrini,Logged In,Lily,F,28,Koch,186.122,paid,"Chicago-Naperville-Elgin, IL-IN-WI",PUT,NextSong,1541048010796.0,716,Ha Ha (KCRW.com Presents),200,1542700944796,"""Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Ubuntu Chromium/36.0.1985.125 Chrome/36.0.1985.125 Safari/537.36""",15
,Logged In,Cecilia,F,0,Owens,,free,"Atlanta-Sandy Springs-Roswell, GA",GET,Home,1541032432796.0,735,,200,1542701038796,Mozilla/5.0 (Windows NT 6.1; WOW64; rv:32.0) Gecko/20100101 Firefox/32.0,6
Streetlight Manifesto,Logged In,Lily,F,29,Koch,137.19465,paid,"Chicago-Naperville-Elgin, IL-IN-WI",PUT,NextSong,1541048010796.0,716,Punk Rock Girl,200,1542701130796,"""Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Ubuntu Chromium/36.0.1985.125 Chrome/36.0.1985.125 Safari/537.36""",15
Dropkick Murphys,Logged In,Lily,F,30,Koch,161.01832,paid,"Chicago-Naperville-Elgin, IL-IN-WI",PUT,NextSong,1541048010796.0,716,The Auld Triangle (Album Version),200,1542701267796,"""Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Ubuntu Chromium/36.0.1985.125 Chrome/36.0.1985.125 Safari/537.36""",15
,Logged In,Cierra,F,0,Finley,,free,"Richmond, VA",GET,Home,1541013292796.0,473,,200,1542701273796,"""Mozilla/5.0 (Macintosh; Intel Mac OS X 10_9_4) AppleWebKit/537.77.4 (KHTML, like Gecko) Version/7.0.5 Safari/537.77.4""",96
Carlo Siliotto,Logged In,Cierra,F,1,Finley,175.38567,free,"Richmond, VA",PUT,NextSong,1541013292796.0,473,Kazakhstan 1710,200,1542701299796,"""Mozilla/5.0 (Macintosh; Intel Mac OS X 10_9_4) AppleWebKit/537.77.4 (KHTML, like Gecko) Version/7.0.5 Safari/537.77.4""",96
The Raconteurs,Logged In,Lily,F,31,Koch,265.50812,paid,"Chicago-Naperville-Elgin, IL-IN-WI",PUT,NextSong,1541048010796.0,716,Top Yourself,200,1542701428796,"""Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Ubuntu Chromium/36.0.1985.125 Chrome/36.0.1985.125 Safari/537.36""",15
The Academy Is...,Logged In,Cierra,F,2,Finley,207.96036,free,"Richmond, VA",PUT,NextSong,1541013292796.0,473,We've Got A Big Mess On Our Hands (Album Edit),200,1542701474796,"""Mozilla/5.0 (Macintosh; Intel Mac OS X 10_9_4) AppleWebKit/537.77.4 (KHTML, like Gecko) Version/7.0.5 Safari/537.77.4""",96
Justin Bieber,Logged In,Cecilia,F,1,Owens,222.92853,free,"Atlanta-Sandy Springs-Roswell, GA",PUT,NextSong,1541032432796.0,735,Stuck In The Moment,200,1542701671796,Mozilla/5.0 (Windows NT 6.1; WOW64; rv:32.0) Gecko/20100101 Firefox/32.0,6
Spiritual Beggars,Logged In,Lily,F,32,Koch,358.24281,paid,"Chicago-Naperville-Elgin, IL-IN-WI",PUT,NextSong,1541048010796.0,716,Nowhere To Go,200,1542701693796,"""Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Ubuntu Chromium/36.0.1985.125 Chrome/36.0.1985.125 Safari/537.36""",15
Bon Iver,Logged In,Lily,F,33,Koch,238.49751,paid,"Chicago-Naperville-Elgin, IL-IN-WI",PUT,NextSong,1541048010796.0,716,Skinny Love,200,1542702051796,"""Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Ubuntu Chromium/36.0.1985.125 Chrome/36.0.1985.125 Safari/537.36""",15
